X,Y,FID,foottraffic
-9595048.81234236,3835731.79128312,3063,125
-9595048.81234236,3835731.79128312,3064,125
-9595048.81234236,3835731.79128312,3065,125
-9595048.81234236,3835731.79128312,3066,125
-9595048.81234236,3835731.79128312,3067,125
-9595048.81234236,3835731.79128312,3068,125
-9595048.81234236,3835731.79128312,3069,125
-9595048.81234236,3835731.79128312,3070,125
-9595048.81234236,3835731.79128312,3071,125
-9595048.81234236,3835731.79128312,3072,125
-9664256.13976853,3699305.92237813,3073,156
-9664256.13976853,3699305.92237813,3074,156
-9717076.12495503,3764064.11492681,3075,119
-9577600.59535542,3846247.41874435,3076,84
-9588689.12983334,4057029.4873148,3077,103
-9629346.34745576,3923522.58242796,3078,105
-9569997.47413424,3738068.45092384,3079,236
-9569997.47413424,3738068.45092384,3080,236
-9569997.47413424,3738068.45092384,3081,236
-9569997.47413424,3738068.45092384,3082,236
-9569997.47413424,3738068.45092384,3083,236
-9597575.76478336,3756141.72503089,3084,119
-9648826.14514968,3984231.60338257,3085,156
-9648826.14514968,3984231.60338257,3086,156
-9648826.14514968,3984231.60338257,3087,156
-9648826.14514968,3984231.60338257,3088,156
-9648826.14514968,3984231.60338257,3089,156
-9648826.14514968,3984231.60338257,3090,156
-9583864.54310236,3837254.58523503,3091,116
-9583864.54310236,3837254.58523503,3092,116
-9583864.54310236,3837254.58523503,3093,116
-9625508.05141321,3784552.40093625,3094,132
-9625508.05141321,3784552.40093625,3095,132
-9625508.05141321,3784552.40093625,3096,132
-9625508.05141321,3784552.40093625,3097,132
-9625508.05141321,3784552.40093625,3098,132
-9625508.05141321,3784552.40093625,3099,132
-9625508.05141321,3784552.40093625,3100,132
-9625508.05141321,3784552.40093625,3101,132
-9625508.05141321,3784552.40093625,3102,132
-9625508.05141321,3784552.40093625,3103,132
-9625508.05141321,3784552.40093625,3104,132
-9641264.21214009,3976372.21862285,3105,114
-9391202.78719153,3524490.90220923,3106,109
-9353065.84284066,4026647.10681911,3107,271
-9840101.97340013,3568898.20060557,3108,123
-9645244.99713086,3742465.31704369,3109,81
-9645244.99713086,3742465.31704369,3110,81
-9645244.99713086,3742465.31704369,3111,81
-9645244.99713086,3742465.31704369,3112,81
-9572423.12583862,3736356.51604518,3113,115
-9493241.57203737,3724116.74841117,3114,74
-9486127.14338077,3699537.04072376,3115,111
-9690102.29914092,3800711.25022451,3116,82
-9690102.29914092,3800711.25022451,3117,82
-9651109.30790585,3883263.27842891,3118,87
-9651109.30790585,3883263.27842891,3119,87
-9651109.30790585,3883263.27842891,3120,87
-9651109.30790585,3883263.27842891,3121,87
-9602895.72324837,3694890.70489125,3122,69
-9575976.44398474,3749546.11265204,3123,84
-9575976.44398474,3749546.11265204,3124,84
-9575976.44398474,3749546.11265204,3125,84
-9575976.44398474,3749546.11265204,3126,84
-9564031.86262262,3983627.05054638,3127,107
-9617749.08290492,3838246.55366514,3128,122
-9617749.08290492,3838246.55366514,3129,122
-9617749.08290492,3838246.55366514,3130,122
-9617749.08290492,3838246.55366514,3131,122
-9617749.08290492,3838246.55366514,3132,122
-9617749.08290492,3838246.55366514,3133,122
-9617749.08290492,3838246.55366514,3134,122
-9617749.08290492,3838246.55366514,3135,122
-9518155.98727181,3844706.28664912,3136,168
-9614868.13448319,3793264.67750103,3137,142
-9614868.13448319,3793264.67750103,3138,142
-9614868.13448319,3793264.67750103,3139,142
-9614868.13448319,3793264.67750103,3140,142
-9614868.13448319,3793264.67750103,3141,142
-9372252.87027379,4050950.81848683,3142,198
-9873143.82465739,4077044.69707356,3143,85
-9642718.04468985,3743809.85093211,3144,131
-9642718.04468985,3743809.85093211,3145,131
-9642718.04468985,3743809.85093211,3146,131
-9416138.35312922,4006261.95626856,3147,177
-9669311.15784546,3933019.88925957,3148,98
-9596896.71588952,3832121.71535853,3149,156
-9619236.31130192,4044614.54174178,3150,114
-9509323.89887227,3843593.51846205,3151,148
-9685298.86311319,4234467.17520033,3152,121
-9922035.34501379,3707461.69558098,3153,91
-9624264.61270105,3822156.79306204,3154,99
-9624264.61270105,3822156.79306204,3155,99
-9624264.61270105,3822156.79306204,3156,99
-9624264.61270105,3822156.79306204,3157,99
-9675997.0064625,3973158.07473858,3158,144
-9675997.0064625,3973158.07473858,3159,144
-9675997.0064625,3973158.07473858,3160,144
-9675997.0064625,3973158.07473858,3161,144
-9675997.0064625,3973158.07473858,3162,144
-9675997.0064625,3973158.07473858,3163,144
-9750470.85899811,3856190.30170907,3164,93
-9540801.71128388,3782706.31218642,3165,253
-9644688.39967689,3744497.90126965,3166,132
-9644688.39967689,3744497.90126965,3167,132
-9644688.39967689,3744497.90126965,3168,132
-9644688.39967689,3744497.90126965,3169,132
-9664025.70842259,3994808.39424789,3170,91
-9650857.72585666,3718017.18504008,3171,66
-9650857.72585666,3718017.18504008,3172,66
-9359465.60036637,4004151.47653975,3173,256
-9551564.07965378,3676128.80867376,3174,53
-9412075.19171527,3987799.37959359,3175,261
-9631507.05877206,3842948.63657031,3176,93
-9631507.05877206,3842948.63657031,3177,93
-9557299.25981945,3767733.77605796,3178,93
-9557299.25981945,3767733.77605796,3179,93
-9557299.25981945,3767733.77605796,3180,93
-9557299.25981945,3767733.77605796,3181,93
-9557299.25981945,3767733.77605796,3182,93
-9557299.25981945,3767733.77605796,3183,93
-9569454.23501917,3739530.401866,3184,123
-9626968.56313242,3823123.75404465,3185,97
-9626968.56313242,3823123.75404465,3186,97
-9626968.56313242,3823123.75404465,3187,97
-9635257.41241689,3981986.090463,3188,115
-9635257.41241689,3981986.090463,3189,115
-9322687.86699808,4108099.60176435,3190,86
-9496672.43874362,4100575.80336268,3191,114
-9626207.13781539,3825749.3246046,3192,94
-9804268.22931377,4089767.96690198,3193,130
-9680854.98904072,3950678.75352678,3194,190
-9436976.24861082,4031670.51299694,3195,119
-9511211.87743612,3841779.21702459,3196,149
-9588247.19145489,3820828.50422821,3197,89
-9638254.13310904,3871421.70258077,3198,98
-9643471.67764252,3875375.07806114,3199,118
-9641590.37824811,3559225.69007109,3200,200
-9618203.26642736,3562260.060997,3201,178
-9586426.00458551,3559990.02438367,3202,108
-9456571.81857516,3828446.74609397,3203,153
-9617884.89268369,3841044.5899218,3204,235
-9617884.89268369,3841044.5899218,3205,235
-9325732.45507128,3758584.68269919,3206,118
-9584014.82441493,3765393.99158,3207,162
-9584014.82441493,3765393.99158,3208,162
-9629435.4030484,3831895.95706696,3209,90
-9629435.4030484,3831895.95706696,3210,90
-9629435.4030484,3831895.95706696,3211,90
-9629435.4030484,3831895.95706696,3212,90
-9629435.4030484,3831895.95706696,3213,90
-9629435.4030484,3831895.95706696,3214,90
-9368992.32238846,4028138.72411577,3215,192
-9368992.32238846,4028138.72411577,3216,192
-9368992.32238846,4028138.72411577,3217,192
-9368992.32238846,4028138.72411577,3218,192
-9368992.32238846,4028138.72411577,3219,192
-9368992.32238846,4028138.72411577,3220,192
-9542772.06627093,3780523.98139822,3221,161
-9654064.84038641,3970516.5990305,3222,259
-9681065.38287832,3958129.63753354,3223,199
-9681065.38287832,3958129.63753354,3224,199
-9681065.38287832,3958129.63753354,3225,199
-9894355.75362805,3563875.67776355,3226,97
-9683015.70035702,3956394.89410003,3227,109
-9521995.39650927,3831275.4739502,3228,130
-9328809.32579681,4046394.95975597,3229,117
-9634808.79486899,3838069.55187972,3230,90
-9634808.79486899,3838069.55187972,3231,90
-9593676.24302088,3847199.16148415,3232,125
-9593676.24302088,3847199.16148415,3233,125
-9593676.24302088,3847199.16148415,3234,125
-9593676.24302088,3847199.16148415,3235,125
-9593676.24302088,3847199.16148415,3236,125
-9593676.24302088,3847199.16148415,3237,125
-9593676.24302088,3847199.16148415,3238,125
-9631269.94825667,3972913.5424709,3239,122
-9614412.83776585,3828181.46368363,3240,141
-9638260.81227849,3735812.99134069,3241,100
-9598499.71655695,3834296.34418568,3242,105
-9621355.83440662,3828607.76616919,3243,104
-9621355.83440662,3828607.76616919,3244,104
-9621355.83440662,3828607.76616919,3245,104
-9621355.83440662,3828607.76616919,3246,104
-9621355.83440662,3828607.76616919,3247,104
-9621355.83440662,3828607.76616919,3248,104
-9621355.83440662,3828607.76616919,3249,104
-9621355.83440662,3828607.76616919,3250,104
-9621355.83440662,3828607.76616919,3251,104
-9744586.51071477,3918562.03976854,3252,220
-9744586.51071477,3918562.03976854,3253,220
-9744586.51071477,3918562.03976854,3254,220
-9439999.68598076,4049465.62575874,3255,149
-9645809.38694918,3985080.97353409,3256,137
-9658739.14580482,4224621.63127419,3257,112
-9490367.30278509,3705730.55405018,3258,150
-9817789.09466552,3590438.51636699,3259,195
-9817789.09466552,3590438.51636699,3260,195
-9670241.78878849,3552671.36179572,3261,117
-9820799.17369657,4195810.95185377,3262,112
-9513203.38312642,3840343.03715817,3263,149
-9513203.38312642,3840343.03715817,3264,149
-9513203.38312642,3840343.03715817,3265,149
-9513203.38312642,3840343.03715817,3266,149
-9513203.38312642,3840343.03715817,3267,149
-9513203.38312642,3840343.03715817,3268,149
-9341195.84553738,4009533.63335929,3269,199
-9672280.04866491,3554932.33608089,3270,119
-9655783.61332426,3860010.2026464,3271,74
-9655783.61332426,3860010.2026464,3272,74
-9655783.61332426,3860010.2026464,3273,74
-9655783.61332426,3860010.2026464,3274,74
-9655783.61332426,3860010.2026464,3275,74
-9655783.61332426,3860010.2026464,3276,74
-9655783.61332426,3860010.2026464,3277,74
-9655783.61332426,3860010.2026464,3278,74
-9655783.61332426,3860010.2026464,3279,74
-9655783.61332426,3860010.2026464,3280,74
-9655783.61332426,3860010.2026464,3281,74
-9655783.61332426,3860010.2026464,3282,74
-9655783.61332426,3860010.2026464,3283,74
-9655783.61332426,3860010.2026464,3284,74
-9655783.61332426,3860010.2026464,3285,74
-9655783.61332426,3860010.2026464,3286,74
-9655783.61332426,3860010.2026464,3287,74
-9655783.61332426,3860010.2026464,3288,74
-9655783.61332426,3860010.2026464,3289,74
-9655783.61332426,3860010.2026464,3290,74
-9655783.61332426,3860010.2026464,3291,74
-9655783.61332426,3860010.2026464,3292,74
-9691773.20469772,4093772.76131744,3293,86
-9637248.91810718,3839899.1382328,3294,94
-9631330.0607817,3738012.12480676,3295,100
-9631330.0607817,3738012.12480676,3296,100
-9694531.70167958,3990878.42961139,3297,114
-9620221.48879544,3831468.21629512,3298,99
-9527437.80641415,3523225.32934769,3299,115
-9589965.96439273,3847344.5733695,3300,125
-9589965.96439273,3847344.5733695,3301,125
-9589965.96439273,3847344.5733695,3302,125
-9589965.96439273,3847344.5733695,3303,125
-9589965.96439273,3847344.5733695,3304,125
-9589965.96439273,3847344.5733695,3305,125
-9589965.96439273,3847344.5733695,3306,125
-9589965.96439273,3847344.5733695,3307,125
-9589965.96439273,3847344.5733695,3308,125
-9589965.96439273,3847344.5733695,3309,125
-9589965.96439273,3847344.5733695,3310,125
-9589965.96439273,3847344.5733695,3311,125
-9616083.74332265,3829526.41427299,3312,141
-9577090.75208758,3847118.52475474,3313,85
-9541589.8532787,3775206.54142579,3314,259
-9717205.25556435,3761996.7308057,3315,117
-9616797.30125864,3831194.94554164,3316,133
-9616797.30125864,3831194.94554164,3317,133
-9815119.6532763,4092133.40504626,3318,107
-9815119.6532763,4092133.40504626,3319,107
-9620126.86722826,3824669.99974533,3320,109
-9620126.86722826,3824669.99974533,3321,109
-9555994.59538735,4000022.76008121,3322,81
-9923829.81520538,3559982.27751937,3323,101
-9336664.02906718,4026319.54101588,3324,143
-9671424.00178071,3948749.10941255,3325,214
-9923217.55800602,3559982.27751937,3326,99
-9510254.5298153,3839350.89317728,3327,140
-9620588.84311506,3827914.86743174,3328,102
-9620588.84311506,3827914.86743174,3329,102
-9656762.11164833,4122006.07127638,3330,221
-9656762.11164833,4122006.07127638,3331,221
-9656762.11164833,4122006.07127638,3332,221
-9656762.11164833,4122006.07127638,3333,221
-9656762.11164833,4122006.07127638,3334,221
-9656762.11164833,4122006.07127638,3335,221
-9656762.11164833,4122006.07127638,3336,221
-9656762.11164833,4122006.07127638,3337,221
-9583286.79494514,3827859.43727956,3338,88
-9583286.79494514,3827859.43727956,3339,88
-9583286.79494514,3827859.43727956,3340,88
-9583286.79494514,3827859.43727956,3341,88
-9583286.79494514,3827859.43727956,3342,88
-9583286.79494514,3827859.43727956,3343,88
-9583286.79494514,3827859.43727956,3344,88
-9583286.79494514,3827859.43727956,3345,88
-9384972.23529183,3826385.35412031,3346,109
-9698479.09082311,3920144.82072233,3347,102
-9496061.29473916,4171340.26021209,3348,100
-9387771.92048528,3991712.23003039,3349,40
-9387771.92048528,3991712.23003039,3350,40
-9387771.92048528,3991712.23003039,3351,40
-9720568.21738122,4090253.97531849,3352,93
-9637411.44456374,3846320.11861322,3353,93
-9637411.44456374,3846320.11861322,3354,93
-9637411.44456374,3846320.11861322,3355,93
-9703161.18860587,3569205.71447664,3356,215
-9828374.46504506,3746465.2861104,3357,84
-9508569.15272469,3657909.58656364,3358,132
-9671513.05737335,3969276.90398269,3359,223
-9333531.49859626,4157669.71315776,3360,163
-9544912.74007888,3815701.40818753,3361,70
-9544912.74007888,3815701.40818753,3362,70
-9544912.74007888,3815701.40818753,3363,70
-9516559.66577384,3666554.81497124,3364,112
-9582627.78355964,3844739.32768423,3365,84
-9582627.78355964,3844739.32768423,3366,84
-9582627.78355964,3844739.32768423,3367,84
-9582627.78355964,3844739.32768423,3368,84
-9636093.42179274,3748906.28485156,3369,131
-9636093.42179274,3748906.28485156,3370,131
-9636093.42179274,3748906.28485156,3371,131
-9636093.42179274,3748906.28485156,3372,131
-9439069.05503773,4015262.99577998,3373,135
-9439069.05503773,4015262.99577998,3374,135
-9740672.51741848,3923482.66617247,3375,117
-9642744.76136764,3739923.42956072,3376,160
-9661966.29784292,3962193.95947427,3377,82
-9662108.78679113,4296289.26126056,3378,164
-9662108.78679113,4296289.26126056,3379,164
-9702257.27434063,3588028.79587698,3380,120
-9702257.27434063,3588028.79587698,3381,120
-9605640.86189133,4005362.77737613,3382,71
-9605640.86189133,4005362.77737613,3383,71
-9605640.86189133,4005362.77737613,3384,71
-9605640.86189133,4005362.77737613,3385,71
-9605640.86189133,4005362.77737613,3386,71
-9605640.86189133,4005362.77737613,3387,71
-9644253.14046789,4130488.58152025,3388,59
-9801448.50661198,3613059.75223952,3389,95
-9801448.50661198,3613059.75223952,3390,95
-9801448.50661198,3613059.75223952,3391,95
-9566613.36161412,3883692.90069446,3392,150
-9595666.63551626,3743473.0481899,3393,129
-9533362.22971417,3521387.06161065,3394,134
-9533362.22971417,3521387.06161065,3395,134
-9423748.15351985,4009124.79015687,3396,272
-9443607.55067737,3591551.64825809,3397,217
-9443607.55067737,3591551.64825809,3398,217
-9443607.55067737,3591551.64825809,3399,217
-9514092.82585786,3840439.48168428,3400,144
-9514092.82585786,3840439.48168428,3401,144
-9661926.22282623,3949165.14924202,3402,151
-9669324.51618435,3942810.16916196,3403,151
-9442106.96394148,4043456.8817121,3404,119
-9676934.31657498,3796718.19403004,3405,79
-9676934.31657498,3796718.19403004,3406,79
-9676934.31657498,3796718.19403004,3407,79
-9676934.31657498,3796718.19403004,3408,79
-9676934.31657498,3796718.19403004,3409,79
-9676934.31657498,3796718.19403004,3410,79
-9624522.87391969,3824976.10637017,3411,102
-9364358.09198673,4046838.76294592,3412,148
-9590244.26311972,3836248.17216611,3413,117
-9590244.26311972,3836248.17216611,3414,117
-9590244.26311972,3836248.17216611,3415,117
-9653731.99510894,4141053.64461932,3416,137
-9556564.55118021,3834498.37912861,3417,113
-9515302.86872278,3855747.13034815,3418,127
-10035909.6181208,3833628.20085021,3419,142
-10035909.6181208,3833628.20085021,3420,142
-10035909.6181208,3833628.20085021,3421,142
-9373524.13885865,4026073.87283392,3422,220
-9373524.13885865,4026073.87283392,3423,220
-9898900.92843714,4090204.0234874,3424,91
-9898900.92843714,4090204.0234874,3425,91
-9898900.92843714,4090204.0234874,3426,91
-9898900.92843714,4090204.0234874,3427,91
-9490067.85335485,3809105.89371797,3428,110
-9659017.4445318,4225621.91438852,3429,111
-9559955.34286978,3858612.82491465,3430,106
-9569922.89007541,3733263.33485188,3431,107
-9569922.89007541,3733263.33485188,3432,107
-9569922.89007541,3733263.33485188,3433,107
-9665696.6139794,3928924.51431231,3434,136
-9668312.62201304,3939849.16740933,3435,103
-9586399.28790772,3829245.26872645,3436,88
-9586399.28790772,3829245.26872645,3437,88
-9617999.5517592,3852735.3286649,3438,83
-9603867.542403,3852162.68384333,3439,113
-9603867.542403,3852162.68384333,3440,113
-9603867.542403,3852162.68384333,3441,113
-9603867.542403,3852162.68384333,3442,113
-9603867.542403,3852162.68384333,3443,113
-9603867.542403,3852162.68384333,3444,113
-9603867.542403,3852162.68384333,3445,113
-9603867.542403,3852162.68384333,3446,113
-9597752.76277372,3843713.77696424,3447,125
-9597752.76277372,3843713.77696424,3448,125
-9597752.76277372,3843713.77696424,3449,125
-9639191.44322152,3735845.73310206,3450,63
-9639191.44322152,3735845.73310206,3451,63
-9639191.44322152,3735845.73310206,3452,63
-9639191.44322152,3735845.73310206,3453,63
-9639191.44322152,3735845.73310206,3454,63
-9701095.09885675,4083021.36365725,3455,90
-9701095.09885675,4083021.36365725,3456,90
-9587737.34818705,4066654.09012983,3457,138
-9587737.34818705,4066654.09012983,3458,138
-9591447.62681519,4062182.15134943,3459,200
-9586813.39641347,3822173.94175315,3460,88
-9586813.39641347,3822173.94175315,3461,88
-9586813.39641347,3822173.94175315,3462,88
-9586813.39641347,3822173.94175315,3463,88
