X,Y,OBJECTID,Request_ID,Create_Date,Department,Request_Type,Address,District,Status,Close_Date,Origin,Latitude,Longitude,Year,GlobalID,created_user,created_date,last_edited_user,last_edited_date
,,435,318080,2021/01/07 17:09:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 17:09:00+00,Call Center,0,0,2021,{260ED31F-58CC-4A41-97CD-83F54A32785D},,,,
519982.429255329,681972.700099409,436,318081,2021/01/07 17:15:00+00,FAQ,Ask 3-1-1,S Panama St,3,Closed,2021/01/07 17:15:00+00,Call Center,32.3740438,-86.2744301,2021,{977DA47E-C817-4111-A0EC-4115BA3F4D97},,,,
,,437,318082,2021/01/07 17:24:00+00,FAQ,FAQ-Municipal Court,,,Closed,2021/01/07 17:24:00+00,Call Center,0,0,2021,{8475DBAB-DC6C-450F-A3BA-21A5EEECCD2B},,,,
521709.329344828,682787.311331071,438,318083,2021/01/07 17:25:00+00,Code Enforcement,Nuisance,3009 MCQUEEN ST,2,Closed,2021/01/08 13:46:00+00,Call Center,32.3763023,-86.2688476,2021,{CF1E853E-D84A-4D0B-BC90-183FDEF02647},,,,
522372.047835663,683147.565859906,439,318084,2021/01/07 17:26:00+00,Street Maintenance,Debris In The Street,134 OAK FOREST DR,2,Closed,2021/01/11 21:03:00+00,Call Center,32.3772999,-86.2667058,2021,{72B6F505-0A70-4A53-A37F-6A819FAE04D5},,,,
521517.891407497,683888.38852524,440,318085,2021/01/07 17:28:00+00,Planning Department,RV & Boats,202 DUNN DR,2,Closed,2021/01/07 19:00:00+00,Call Center,32.3793266,-86.2694822,2021,{13A4B399-AF9E-41E3-BD19-09B594166AF8},,,,
521517.891407497,683888.38852524,441,318086,2021/01/07 17:28:00+00,Code Enforcement,Nuisance,202 DUNN DR,2,Closed,2021/01/08 13:45:00+00,Call Center,32.3793266,-86.2694822,2021,{1FAC07F7-2ED1-43E9-9248-5AB7A8E6FD31},,,,
521577.792206328,683564.381955408,442,318087,2021/01/07 17:29:00+00,Code Enforcement,Parking On Front Lawn,214 DUNN DR,2,Closed,2021/01/08 15:29:00+00,Call Center,32.3784367,-86.2692839,2021,{B24B1A25-5A06-4776-8AB9-C3308F4E578A},,,,
,,443,318088,2021/01/07 17:30:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 17:30:00+00,Call Center,0,0,2021,{5FC1FC56-3490-415F-A6A1-FABA4C87736E},,,,
490873.248956747,676456.467365488,444,318089,2021/01/07 17:31:00+00,Code Enforcement,Nuisance,3312 MARGARET ANN DR,4,Closed,2021/01/12 19:43:00+00,Call Center,32.3585169,-86.3686213,2021,{9E48CA2B-D8F8-4950-AC4A-B626568F865C},,,,
490873.248956747,676456.467365488,445,318090,2021/01/07 17:32:00+00,Code Enforcement,General Repairs,3312 MARGARET ANN DR,4,Closed,2021/01/13 14:51:00+00,Call Center,32.3585169,-86.3686213,2021,{3BB012A4-D27C-4A02-99A7-C030FDF80559},,,,
,,446,318091,2021/01/07 17:33:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 17:33:00+00,Call Center,0,0,2021,{C2D79132-0CAF-4BA7-B4D8-A5003A829EFA},,,,
540957.293145411,673523.581170909,447,318092,2021/01/07 17:33:00+00,Building Maintenance,COM Plumbing,1 Museum Dr,9,Closed,2021/01/07 20:07:00+00,Call Center,32.3510395,-86.2063991,2021,{890BA63C-4F0A-4A63-929B-38B14136EEF5},,,,
521887.086535245,682836.686232321,448,318093,2021/01/07 17:36:00+00,Code Enforcement,Nuisance,3051 MCQUEEN ST,2,Closed,2021/01/08 15:27:00+00,Call Center,32.37644,-86.2682725,2021,{D7D33526-3709-43A6-93C0-EEFC623F6B0D},,,,
,,449,318094,2021/01/07 18:04:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 18:04:00+00,Call Center,0,0,2021,{6D7D472A-B803-4E96-A8CD-E047F5CB1D8F},,,,
,,450,318095,2021/01/07 18:08:00+00,Sanitation Department,Missed Pick Up,,,Closed,2021/01/07 18:08:00+00,Call Center,0,0,2021,{2831AEA8-DB2F-45A2-90AE-84172C6D1910},,,,
518920.878228828,688001.618487738,451,318096,2021/01/07 18:10:00+00,Building Maintenance,COM Carpentry,814 E Claremont Ave,3,Closed,2021/01/08 13:04:00+00,Call Center,32.3906029,-86.2779495,2021,{41C94B9A-F2E8-44CE-B67E-42D9E90C2544},,,,
,,452,318097,2021/01/07 18:12:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 18:12:00+00,Call Center,0,0,2021,{628B6264-9C5B-4BA4-A95F-C11D6B21D361},,,,
,,453,318098,2021/01/07 18:13:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 18:13:00+00,Call Center,0,0,2021,{92E75F06-ACFC-4CF2-8A27-D5E721DD4F2D},,,,
,,454,318099,2021/01/07 18:15:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 18:15:00+00,Call Center,0,0,2021,{0E834818-0CC5-4E76-AD62-DC8C8CB5BF15},,,,
,,455,318100,2021/01/07 18:16:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 18:16:00+00,Call Center,0,0,2021,{5A2B6CA4-41BF-4E8C-AFBD-E0BD460D9B80},,,,
,,456,318101,2021/01/07 18:25:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 18:25:00+00,Call Center,0,0,2021,{251EE12C-2CCC-4E01-A9DE-616FCB4A3AE6},,,,
526580.525639161,678818.528586239,457,318102,2021/01/07 18:27:00+00,Street Maintenance,Debris In The Street,1113 LAKEWOOD DR,7,Closed,2021/02/10 21:40:00+00,Control Panel,32.3654471,-86.2530195,2021,{7425FA9A-CF91-4F8F-A83E-3DA1F0E820BD},,,,
536503.028759997,680550.275122739,458,318103,2021/01/07 18:37:00+00,Sanitation Department,Dead Animal pickup,HILLSBORO RD,1,Closed,2021/01/29 15:41:00+00,Call Center,32.3703099,-86.2209048,2021,{C50FCD49-C713-44B3-AD7A-1A7FA450132B},,,,
,,459,318104,2021/01/07 18:43:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 18:43:00+00,Call Center,0,0,2021,{698872DF-FF9E-4ED0-8C9C-60EB3D9D9DC2},,,,
,,460,318105,2021/01/07 18:52:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 18:52:00+00,Call Center,0,0,2021,{CB15358D-0C1F-49CD-9935-144082C99FB0},,,,
,,461,318106,2021/01/07 18:53:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 18:53:00+00,Call Center,0,0,2021,{032250D9-3A4A-4E21-9B28-A7A7C9807CAC},,,,
525922.817636997,692207.855810158,462,318107,2021/01/07 18:58:00+00,Code Enforcement,Parking On Front Lawn,1243 HIGHPOINT RD,2,Closed,2021/01/08 15:32:00+00,Call Center,32.4022422,-86.2553206,2021,{F66F8B1C-7641-4DCF-9D62-D405D362290D},,,,
,,463,318108,2021/01/07 19:07:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 19:07:00+00,Call Center,0,0,2021,{9FEAF8A1-802E-4A00-B385-14241D707337},,,,
556354.759725746,672320.595715992,464,318109,2021/01/07 19:08:00+00,Sanitation Department,Leaves and Debris Pick up,WESTCHESTER PL,9,Closed,2021/04/05 13:18:00+00,Website,32.3478705,-86.1565287,2021,{041F1ED4-A891-49FF-9D70-F322BA9731A8},,,,
516710.121167414,684427.581672572,465,318110,2021/01/07 19:11:00+00,Street Maintenance,Clean Inlets,1661 MADISON AVE,3,Closed,2021/01/11 20:54:00+00,Call Center,32.3807538,-86.2850623,2021,{18E5DF17-A167-4AD0-8525-CD7C573FFD16},,,,
516710.121167414,684427.581672572,466,318111,2021/01/07 19:11:00+00,Street Maintenance,Curb/Gutter Clean up (dirt/debris),1661 MADISON AVE,3,Closed,2021/01/11 21:04:00+00,Call Center,32.3807538,-86.2850623,2021,{E200A921-DE5F-4021-9438-463897408638},,,,
,,467,318112,2021/01/07 19:12:00+00,FAQ,FAQ-Municipal Court,,,Closed,2021/01/07 19:12:00+00,Call Center,0,0,2021,{A7B7188C-682E-472C-8F03-0C8311895FE7},,,,
518210.990212914,693882.281923242,468,318113,2021/01/07 19:14:00+00,Sanitation Department,Missed Pick Up,3131 TEXAS ST,2,Closed,2021/02/18 13:11:00+00,Call Center,32.4067584,-86.2803288,2021,{A04C9C5F-A11C-4E98-83FE-614ED71A93A9},,,,
,,469,318114,2021/01/07 19:20:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 19:20:00+00,Call Center,0,0,2021,{5DB2FD3D-6DF0-472D-B6C0-98C82086427F},,,,
,,470,318115,2021/01/07 19:29:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 19:29:00+00,Call Center,0,0,2021,{BF323D48-1D60-4224-8DBC-1247D9D338A6},,,,
,,471,318116,2021/01/07 19:31:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 19:31:00+00,Call Center,0,0,2021,{57798055-6FBA-42E2-A1A3-79CBB605CBAE},,,,
523752.786215913,690000.865473486,472,318117,2021/01/07 19:33:00+00,Street Maintenance,Fallen Trees and Limbs,3020 OVERLOOK DR,2,Closed,2021/01/11 21:40:00+00,Call Center,32.3961523,-86.2623226,2021,{37348420-DCA5-4032-9BCC-7A696A84F2D7},,,,
,,473,318118,2021/01/07 19:42:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 19:42:00+00,Call Center,0,0,2021,{7CE710DA-130F-4566-A7B7-B6F74DF53480},,,,
514648.265382994,682835.034332737,474,318119,2021/01/07 19:47:00+00,Sanitation Department,Leaves and Debris Pick up,1410 WASHINGTON AVE,3,Closed,2021/04/05 13:17:00+00,Call Center,32.3763524,-86.2917188,2021,{0726B615-17FF-4DA7-832F-56DD3F257040},,,,
,,475,318120,2021/01/07 20:00:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 20:00:00+00,Call Center,0,0,2021,{6D088F09-4B11-4BA4-81BA-DA9D9CF16CD5},,,,
507489.648466662,682173.362427741,476,318121,2021/01/07 20:16:00+00,Urban Forestry,Tree Maintenance,600 MONTGOMERY ST,3,Closed,2021/08/09 20:37:00+00,Control Panel,32.3744473,-86.3148956,2021,{08FA1800-F584-4C66-8E3C-FFEBA8EBF31D},,,,
494699.797734078,667238.86867474,477,318122,2021/01/07 20:23:00+00,Traffic Engineering,Stop Sign Missing/Damaged,LONE OAK DR,4,Closed,2021/01/07 21:31:00+00,Call Center,32.3332334,-86.3560841,2021,{7544F8F2-F5DE-4222-86B8-0B0543B82078},,,,
514399.978806078,686971.134984404,478,318123,2021/01/07 20:42:00+00,Building Maintenance,COM Roofing,911 Communications Pkwy,3,Closed,2021/01/13 20:47:00+00,Call Center,32.387718,-86.2925805,2021,{6EB5557A-C75D-4578-8C8D-C53FE76F9066},,,,
511696.466496579,675994.172686405,479,318124,2021/01/07 20:48:00+00,Code Enforcement,Nuisance,365 FELDER AVE,3,Closed,2021/01/11 14:34:00+00,Call Center,32.3575144,-86.3011827,2021,{5C14EBD2-C2DF-4FEB-85E1-0D79FF557078},,,,
513456.584695496,669716.078287236,480,318125,2021/01/07 21:00:00+00,Street Maintenance,Request Cleaning,3450 LE BRON RD,7,Closed,2023/03/15 14:45:00+00,Call Center,32.3402793,-86.2953952,2021,{8E40C8DF-054D-4372-959C-86D18A79BF81},,,,
513456.584695496,669716.078287236,481,318126,2021/01/07 21:03:00+00,Street Maintenance,Concrete Repairs,3450 LE BRON RD,7,Closed,2024/11/07 16:21:00+00,Call Center,32.3402793,-86.2953952,2021,{0EBE9082-8AA5-40C0-86B2-3A68DB711473},,,,
523763.757978745,691843.24105382,482,318127,2021/01/07 21:03:00+00,Traffic Engineering,Install New Signs,HANOVER DR,2,Closed,2021/02/19 20:58:00+00,Call Center,32.4012164,-86.262311,2021,{1D4466B2-9A3E-4729-9F00-9D24FC02319A},,,,
513456.584695496,669716.078287236,483,318128,2021/01/07 21:06:00+00,Building Maintenance,COM Electrical,3450 LE BRON RD,7,Closed,2021/01/11 15:33:00+00,Call Center,32.3402793,-86.2953952,2021,{1B1E121E-17AA-47C6-91FD-AAFBE92B4C90},,,,
523763.757978745,691843.24105382,484,318129,2021/01/07 21:17:00+00,Traffic Engineering,Dark Area Near Existing Street Light,HANOVER DR,2,Closed,2021/01/19 22:31:00+00,Call Center,32.4012164,-86.262311,2021,{CA98867D-B53D-4FC6-99DA-7154C7456780},,,,
559696.512228578,664132.707892321,485,318130,2021/01/07 21:36:00+00,Street Maintenance,Sidewalk,BRISTLECONE DR,8,Closed,2022/05/26 14:11:00+00,Call Center,32.3253919,-86.1456308,2021,{B11D9B97-6A22-4DE7-A263-E79FDA9B51A8},,,,
,,486,318131,2021/01/07 21:44:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 21:44:00+00,Call Center,0,0,2021,{A428C34E-7948-4362-9D30-DFBFBFA048EF},,,,
517900.842211161,684117.294235408,487,318132,2021/01/07 21:45:00+00,Code Enforcement,Nuisance,17 SOUTH CALIFORNIA ST,3,Closed,2021/01/08 15:34:00+00,Call Center,32.3799147,-86.2812012,2021,{F596CE6D-4135-441D-927D-071C33BB0960},,,,
536345.721987996,651606.204730153,488,318133,2021/01/07 21:50:00+00,FAQ,Ask 3-1-1,5901 BURT CT *,6,Closed,2021/01/07 21:50:00+00,Call Center,32.290751,-86.221075,2021,{0E00FE66-D34C-47E6-B1DF-31E24FF9A248},,,,
510361.993115664,681466.75491707,489,318134,2021/01/07 21:53:00+00,Building Maintenance,COM Hvac/Refrigeration,245 HIGH ST,3,Closed,2021/01/08 16:08:00+00,Call Center,32.3725403,-86.3055823,2021,{4517350B-37A9-463D-8859-5CC340000D60},,,,
525745.280262411,684463.976940989,490,318135,2021/01/07 21:58:00+00,Code Enforcement,Nuisance,3515 COTTONWOOD DR,1,Closed,2021/01/08 15:22:00+00,Call Center,32.3809553,-86.2557967,2021,{987DB7F4-F571-44C5-B23C-4D81125C2DE8},,,,
510377.934028663,678144.569632322,491,318136,2021/01/07 22:02:00+00,Urban Forestry,Tree Maintenance,201 NOBLE AVE,3,Closed,2021/01/07 22:03:00+00,Control Panel,32.3634091,-86.3054832,2021,{854B25C8-6199-47E4-9FFE-B8C9C58E2999},,,,
,,492,318137,2021/01/07 22:13:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 22:13:00+00,Call Center,0,0,2021,{8C1D3151-0BB5-43A2-B606-13BFC2A009EF},,,,
,,493,318138,2021/01/07 22:16:00+00,Planning Department,Inquiries,,,Closed,2021/01/07 22:16:00+00,Call Center,0,0,2021,{074797B3-5F95-444A-8698-CB82698B7C88},,,,
,,494,318139,2021/01/07 22:19:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 22:19:00+00,Call Center,0,0,2021,{D4DE8BEB-3C34-4EEC-B5EC-95A03C3136EB},,,,
526663.883740161,687580.251876406,495,318140,2021/01/07 22:25:00+00,Code Enforcement,Parking On Front Lawn,3563 PELZER AVE,2,Closed,2021/01/08 15:32:00+00,Call Center,32.3895307,-86.2528608,2021,{E9A031D5-026A-4226-AA5F-FBC1B9FD3BF5},,,,
526590.331721913,687567.042913325,496,318141,2021/01/07 22:26:00+00,Code Enforcement,Parking On Front Lawn,3557 PELZER AVE,2,Closed,2021/01/08 15:32:00+00,Call Center,32.3894936,-86.2530989,2021,{F760BA11-A48A-4552-B16A-D6FB2978AC39},,,,
,,497,318142,2021/01/07 22:33:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/07 22:33:00+00,Call Center,0,0,2021,{3198F9DB-5C1C-4CF5-B623-59BF376AB042},,,,
,,498,318143,2021/01/07 22:44:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/07 22:44:00+00,Call Center,0,0,2021,{D632EB5D-486E-4698-B21F-E96C42285E6D},,,,
521992.87700608,683258.795296237,499,318144,2021/01/08 11:03:00+00,Code Enforcement,Nuisance,204 BRADLEY DR,2,Closed,2021/01/11 15:07:00+00,Website,32.3776014,-86.2679354,2021,{40A75601-FD81-4BE9-A17B-09E9A6E3DD81},,,,
513115.178554162,675401.745065488,500,318145,2021/01/08 13:22:00+00,Street Maintenance,Pothole Repairing,LOCKERBIE ST,7,Closed,2021/01/14 20:23:00+00,Call Center,32.355903,-86.2965802,2021,{AC145D6E-FDB3-47AE-8C95-73CC5644035A},,,,
507744.146973412,684350.888584487,501,318146,2021/01/08 13:33:00+00,Building Maintenance,COM Cabinet Shop,300 WATER ST,3,Closed,2021/01/08 15:39:00+00,Call Center,32.3804356,-86.314103,2021,{73593ADD-D83C-4E01-BB3D-F87CAC61C8A7},,,,
523324.393043827,676339.160185404,502,318147,2021/01/08 13:44:00+00,Sanitation Department,Leaves and Debris Pick up,3134 GATSBY LN,7,Closed,2021/01/12 16:41:00+00,Call Center,32.3585967,-86.2635325,2021,{B85C9122-AECF-40A4-B305-F6C6A5100E46},,,,
556383.007372662,688532.268016987,503,318148,2021/01/08 14:24:00+00,Inspections Department,Permits,7917 ARROWHEAD FOREST CT,1,Closed,2021/04/20 15:24:00+00,Call Center,32.3924311,-86.1565958,2021,{146AF8EF-B853-432C-9F5C-B6B75EA2E949},,,,
,,504,318149,2021/01/08 14:26:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/08 14:26:00+00,Call Center,0,0,2021,{CD3697D9-D634-4D93-9B02-B0711B6E04A9},,,,
512775.347540911,684847.070334904,505,318150,2021/01/08 14:38:00+00,City Jail Internal Building Maintenance,City Jail Plumbing,320 N Ripley St,3,Closed,2021/01/08 20:16:00+00,Call Center,32.3818605,-86.2978134,2021,{72B477B8-FCE8-4F39-AF70-1D1AD0C5ECB7},,,,
512775.347540911,684847.070334904,506,318151,2021/01/08 14:39:00+00,Building Maintenance,COM Cabinet Shop,320 N Ripley St,3,Closed,2021/01/08 20:15:00+00,Call Center,32.3818605,-86.2978134,2021,{335B121C-B16D-4408-A2F1-963D346D68AB},,,,
517028.373811744,670245.205509819,507,318152,2021/01/08 14:42:00+00,Sanitation Department,Exchange Damage Container,3447 SOUTHVIEW AVE,7,Closed,2021/01/08 21:43:00+00,Call Center,32.3417755,-86.2838381,2021,{FFC0D515-A44E-4F83-972B-3AB1C755857E},,,,
,,508,318153,2021/01/08 15:05:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/08 15:05:00+00,Call Center,0,0,2021,{090E65B5-5AB3-4AAD-AD6D-FB31DCBFE1B4},,,,
,,509,318154,2021/01/08 15:10:00+00,FAQ,Animal Control Issues,,,Closed,2021/01/08 15:10:00+00,Call Center,0,0,2021,{EF0958A1-0C5A-47CB-953F-D116ADAA5275},,,,
,,510,318155,2021/01/08 15:14:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 15:14:00+00,Call Center,0,0,2021,{9D01A191-7A61-4047-B948-F1E58C218301},,,,
,,511,318156,2021/01/08 15:33:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/08 15:33:00+00,Call Center,0,0,2021,{9E405EBF-6230-485A-80E8-137C0FD2A5A5},,,,
516618.755536497,700817.202436574,512,318157,2021/01/08 15:44:00+00,Code Enforcement,Nuisance,2906 TYLER RD,3,Closed,2021/01/11 16:10:00+00,Call Center,32.4258013,-86.2855828,2021,{C2A50C0F-8CB1-4D9A-AF48-F2D9C225D339},,,,
,,513,318158,2021/01/08 15:51:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 15:51:00+00,Call Center,0,0,2021,{986D7DFF-DB8B-4D19-BE5D-5A8173CCD045},,,,
520189.525953997,675898.953388654,514,318159,2021/01/08 15:55:00+00,Sanitation Department,Schedule A Bulk Pick Up***DO NOT USE***,2027 COMMODORE CIR,7,Closed,2021/04/05 13:52:00+00,Call Center,32.3573517,-86.2736784,2021,{F5467C99-373B-485D-AD33-5AE14A3B863D},,,,
,,515,318160,2021/01/08 15:59:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/08 15:59:00+00,Call Center,0,0,2021,{6156EF9A-04E5-4197-842E-8A25FD62A422},,,,
,,516,318161,2021/01/08 16:00:00+00,FAQ,FAQ- Montgomery Police Department,,,Closed,2021/01/08 16:00:00+00,Call Center,0,0,2021,{71AF5EA6-24D9-4B3D-8129-EE6B96F95913},,,,
,,517,318162,2021/01/08 16:20:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 16:20:00+00,Call Center,0,0,2021,{158ABE6F-F666-41F8-95E6-AC7CC723F4D8},,,,
536399.444321495,687354.097801156,518,318163,2021/01/08 16:23:00+00,Street Maintenance,Clean Inlets,HARVARD RD,2,Closed,2021/01/12 16:47:00+00,Call Center,32.3890101,-86.2213202,2021,{5BA88C06-AB08-47D2-A4A6-EB632904B83C},,,,
536398.037500162,686991.777331576,519,318164,2021/01/08 16:24:00+00,Street Maintenance,Clean Inlets,HARVARD RD,1,Closed,2021/01/12 16:48:00+00,Call Center,32.3880142,-86.2213205,2021,{10A17CE3-056F-4803-9B2A-C29E514496BF},,,,
525116.131914411,677154.308161408,520,318165,2021/01/08 16:28:00+00,Sanitation Department,Exchange Damage Container,1356 ZEPHYR HILLS DR,7,Closed,2021/01/14 14:39:00+00,Call Center,32.3608569,-86.2577407,2021,{330DEF6A-9F0C-4332-9003-A73888908A77},,,,
513456.584695496,669716.078287236,521,318166,2021/01/08 16:33:00+00,Building Maintenance,COM Plumbing,3450 LE BRON RD,7,Closed,2021/01/08 20:22:00+00,Call Center,32.3402793,-86.2953952,2021,{8C182803-7276-44A2-A2A6-E2BC39BD7520},,,,
513456.584695496,669716.078287236,522,318167,2021/01/08 16:34:00+00,Building Maintenance,COM HVAC/Refrigeration,3450 LE BRON RD,7,Closed,2021/01/11 16:37:00+00,Call Center,32.3402793,-86.2953952,2021,{20CC3263-C9E7-4C8E-950C-3B3D4AE64306},,,,
525922.817636997,692207.855810158,523,318168,2021/01/08 16:43:00+00,Code Enforcement,Parking On Front Lawn,1243 HIGHPOINT RD,2,Closed,2021/01/12 15:05:00+00,Call Center,32.4022422,-86.2553206,2021,{1048B567-D1CA-42E0-A539-98A508805107},,,,
,,524,318169,2021/01/08 16:45:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 16:45:00+00,Call Center,0,0,2021,{A93D7E7C-658C-4264-882A-37557C3D5D48},,,,
516829.926045913,666745.463493571,525,318170,2021/01/08 16:46:00+00,Code Enforcement,Parking On Front Lawn,1128 BIRDWOOD DR,5,Closed,2021/01/11 16:22:00+00,Call Center,32.3321537,-86.2844329,2021,{608FBB95-6ACA-4399-8D7F-6437B3CA14D6},,,,
,,526,318171,2021/01/08 16:47:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 16:47:00+00,Call Center,0,0,2021,{C607B73F-E928-403D-9077-B7D4A2560ED2},,,,
,,527,318172,2021/01/08 16:51:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 16:51:00+00,Call Center,0,0,2021,{1CA25650-FCEC-4ACF-8810-CBAE6DB5EF7C},,,,
,,528,318173,2021/01/08 17:09:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/08 17:09:00+00,Call Center,0,0,2021,{D8934BE1-2CBE-425A-8050-1513170FAD08},,,,
,,529,318174,2021/01/08 17:11:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/08 17:11:00+00,Call Center,0,0,2021,{DA56A666-A411-4617-B20A-B322C3513614},,,,
,,530,318175,2021/01/08 17:13:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 17:13:00+00,Call Center,0,0,2021,{C6759569-91D6-48E5-AA8E-FBD034ED3856},,,,
520090.406729661,685691.651979074,531,318176,2021/01/08 17:13:00+00,Code Enforcement,Nuisance,2305 YANCEY AVE,3,Closed,2021/01/12 15:08:00+00,Call Center,32.384267,-86.27413,2021,{836E4330-0053-40FB-923E-AD05A980AB0E},,,,
,,532,318177,2021/01/08 17:13:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/08 17:13:00+00,Call Center,0,0,2021,{B91ABF12-6D58-4C55-81C3-B2A23FE06D95},,,,
512775.347540911,684847.070334904,533,318178,2021/01/08 17:20:00+00,City Jail Internal Building Maintenance,City Jail Electrical,320 N Ripley St,3,Closed,2021/01/11 17:50:00+00,Call Center,32.3818605,-86.2978134,2021,{6B43158E-849A-4E81-9CEA-13DCE19A35D6},,,,
,,534,318179,2021/01/08 17:21:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 17:21:00+00,Call Center,0,0,2021,{E154ED58-7427-4589-A2D4-C43FBF7B8523},,,,
,,535,318180,2021/01/08 17:38:00+00,Code Enforcement,Inquiries,,,Closed,2021/01/08 17:38:00+00,Call Center,0,0,2021,{EB80C46F-03B0-48EE-BA9F-51069981F575},,,,
512775.347540911,684847.070334904,536,318181,2021/01/08 17:43:00+00,City Jail Internal Building Maintenance,City Jail Plumbing,320 N Ripley St,3,Closed,2021/01/08 20:17:00+00,Call Center,32.3818605,-86.2978134,2021,{9AD320C4-F07A-46FA-A609-0135C6563A1F},,,,
,,537,318182,2021/01/08 17:53:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 17:53:00+00,Call Center,0,0,2021,{B542C1B8-C4ED-461A-8FCC-47218D67DB60},,,,
,,538,318183,2021/01/08 17:54:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/08 17:54:00+00,Call Center,0,0,2021,{3749E1F8-0CAA-49AC-A912-530961F7EDDB},,,,
,,539,318184,2021/01/08 18:03:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 18:03:00+00,Call Center,0,0,2021,{AC838D2A-08BE-462B-9832-96089EB8D6AE},,,,
,,540,318185,2021/01/08 18:10:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/08 18:10:00+00,Call Center,0,0,2021,{57BE204B-FDCC-45B9-A752-8E22CDC479AD},,,,
529958.773803912,690764.730415575,541,318186,2021/01/08 18:24:00+00,Sanitation Department,Exchange Damage Container,3900 OAK AVE,2,Closed,2021/01/11 20:46:00+00,Call Center,32.3983187,-86.2422266,2021,{C51149B2-C0FB-4E18-BA8A-55F4A1A7A1F8},,,,
529958.773803912,690764.730415575,542,318187,2021/01/08 18:24:00+00,Sanitation Department,Exchange Damage Container,3900 OAK AVE,2,Closed,2021/01/08 18:24:00+00,Call Center,32.3983187,-86.2422266,2021,{90B5B5FC-0996-4B98-A7ED-60F09C1B0877},,,,
,,543,318188,2021/01/08 18:26:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/08 18:26:00+00,Call Center,0,0,2021,{9A575B34-CFAE-42DB-921C-2C88DA36B1A9},,,,
,,544,318189,2021/01/08 18:46:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/08 18:46:00+00,Call Center,0,0,2021,{68D171F8-7967-416B-8A11-8485B62EA706},,,,
523156.66011158,671181.889988154,545,318190,2021/01/08 18:51:00+00,Sanitation Department,Missed Pick Up,2832 LANSDOWNE DR,7,Closed,2021/01/25 15:55:00+00,Call Center,32.3444194,-86.2640085,2021,{A84DAD72-8BB4-4E76-B8B8-1E3463652BFC},,,,
517556.548280329,660811.476345822,546,318191,2021/01/08 18:58:00+00,Sanitation Department,Litter Problems for paper and Other Small Items (DO NOT USE FOR BULKY ITEMS),NARROW LANE RD,5,Closed,2021/02/18 13:10:00+00,Call Center,32.3158517,-86.2820001,2021,{D65D0B78-AFF3-4FF0-ABBE-24C4D10E0809},,,,
545884.625810411,688988.350766242,547,318192,2021/01/08 19:29:00+00,Code Enforcement,Nuisance,518 PLACID DR,1,Closed,2021/01/12 15:17:00+00,Call Center,32.3935929,-86.1906111,2021,{82CE7578-D48D-4659-B77C-A4D94F65299D},,,,
